Review ID,Effect Size ID,Within Effect ID,Study Author,Study Year,Study First Page #,Study N,Estimate,Metric,Lower CI,Upper CI,Standard Error,Standard Deviation,Variance,p-value,N Intervention,N Control,Number of Events in Exposure(for OR/RR),Number of Events in Comparison (for OR/RR),Reverse Code
60496,60496_003,60496_003_021,Wang,2013,62,9532,0.24,Correlation,0.23,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_022,Yadav,2013,500,522,0.5,Correlation,0.44,0.57,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_023,Ahmadi,2014,75,609,0.17,Correlation,0.1,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_024,Bozoglan,2014,117,244,0.29,Correlation,0.17,0.4,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_025,Li,2019,421,1105,0.1,Correlation,0.04,0.16,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_026,Evren,2014,330,4957,0.15,Correlation,0.12,0.17,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_027,Ha,2014,660,56086,0.07,Correlation,0.06,0.08,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_028,Kaess,2014,1093,11355,0.32,Correlation,0.31,0.34,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_029,Yang,2014,342,3798,0.17,Correlation,0.14,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_030,Bezinović,2015,297,1539,0.02,Correlation,-0.03,0.07,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_031,Chang,2015,21,1864,0.21,Correlation,0.16,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_032,Lam,2015,20,1097,0.34,Correlation,0.29,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_033,Lemola,2015,405,362,0.25,Correlation,0.15,0.35,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_034,Lim,2015,260,714,0.2,Correlation,0.13,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_035,Strittmatter,2015,128,8807,0.21,Correlation,0.19,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_036,Alpaslan,2016,695,220,0.49,Correlation,0.38,0.59,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_037,Baggio,2016,513,22945,0.12,Correlation,0.11,0.14,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_038,Gamez-Guadix,2014,714,699,0.29,Correlation,0.22,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_039,Kawabe,2016,405,853,0.21,Correlation,0.14,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_040,Salmela-Aro,2017,343,1041,0.28,Correlation,0.22,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_041,Tan,2016,1,1661,0.32,Correlation,0.28,0.37,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_042,Wartberg,2016,272,1430,0.18,Correlation,0.13,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_043,Woods,2016,41,467,0.11,Correlation,0.02,0.2,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_044,Cerutti,2017,374,240,0.24,Correlation,0.12,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_045,Choi,2017,566,1248,0.34,Correlation,0.29,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_046,Gholamian,2017,4763,417,0.51,Correlation,0.44,0.58,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_047,Lee,2017,1,15624,0.16,Correlation,0.14,0.17,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_048,Li,2017,554,1015,0.19,Correlation,0.14,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_049,Lim,2017,17,920,0.11,Correlation,0.05,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_050,Malak,2017,556,716,0.25,Correlation,0.18,0.32,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_051,Tian,2020,1,1200,0.34,Correlation,0.29,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_052,Seo,2017,76,24676,0.04,Correlation,0.03,0.05,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_053,Zhou,2017,634,58756,0.32,Correlation,0.31,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_054,Aziz,2018,17,199,0.4,Correlation,0.28,0.52,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_055,Cheung,2018,477,665,0.32,Correlation,0.25,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_056,Erceg,2018,101,1320,0.41,Correlation,0.37,0.46,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_057,Gamez-Guadix,2018,608,1208,0.39,Correlation,0.34,0.44,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_058,Gao,2018,-999,5215,0.37,Correlation,0.34,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_059,Liang,2016,463,1715,0.31,Correlation,0.26,0.35,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_060,Kim,2018,308,653,0.23,Correlation,0.15,0.3,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_061,Lee,2018,1,1168,0.18,Correlation,0.12,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_062,Strittmatter,2016,725,515,0.38,Correlation,0.3,0.45,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_063,Lin,2018,38,2170,0.25,Correlation,0.21,0.29,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_064,Lu,2018,131,1385,0.1,Correlation,0.05,0.16,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_065,Ma,2018,727,1401,0.13,Correlation,0.06,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_066,Malak,2018,242,800,0.25,Correlation,0.18,0.32,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_067,Nam,2018,1,519,0.2,Correlation,0.11,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_068,Park,2018,280,766,0.2,Correlation,0.13,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_069,Sami,2018,327,631,0.41,Correlation,0.35,0.47,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_070,Stockdale,2018,265,1072,0.18,Correlation,0.12,0.24,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_071,Takahashi,2018,1349,8209,0.25,Correlation,0.23,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_072,Akgun,2019,1521,881,0.23,Correlation,0.17,0.29,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_073,Ali,2019,13,300,0.12,Correlation,0.01,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_074,Baiden,2019,112586,14603,0.1,Correlation,0.08,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_075,Houghton,2018,2453,1116,0.17,Correlation,0.12,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_076,Calpbinici,2019,139,426,0.23,Correlation,0.14,0.32,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_077,Chi,2019,1,522,0.42,Correlation,0.35,0.49,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_078,Chung,2019,4635,1628,0.22,Correlation,0.17,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_079,El Asam,2019,428,1814,0.46,Correlation,0.42,0.49,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_080,Gansner,2019,349,205,0.07,Correlation,-0.07,0.2,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_081,Hernández,2019,1,529,0.34,Correlation,0.26,0.41,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_082,Jensen,2019,1416,388,-0.04,Correlation,-0.13,0.06,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_083,Karaer,2019,-999,80,0.17,Correlation,-0.05,0.38,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_084,Li,2019,125,15415,0.31,Correlation,0.29,0.32,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_085,Luo,2019,E189,14590,0.24,Correlation,0.23,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_086,Obeid,2019,838,1102,0.2,Correlation,0.14,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_087,Onat,2019,491,198,0,Correlation,-0.14,0.14,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_088,Przepiorka,2019,340,178,0.3,Correlation,0.16,0.43,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_089,Saikia,2019,108,416,0.5,Correlation,0.43,0.57,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_090,Taheri,2019,361,200,0.14,Correlation,0.01,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_091,Twenge,2019,311,18471,0.18,Correlation,0.16,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_092,Yang,2019,e0220784,503,0.29,Correlation,0.21,0.37,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_093,Bagatarhan,2020,-999,600,0.32,Correlation,0.25,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_094,Cao,2020,-999,2022,0.36,Correlation,0.32,0.4,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_095,Chen,2020,27,451,0.28,Correlation,0.2,0.37,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_096,Dastgerdi,2020,10799,721,0.4,Correlation,0.34,0.46,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_097,Dong,2020,9,2050,0.37,Correlation,0.34,0.41,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_098,Fan,2020,26,24345,0.28,Correlation,0.27,0.3,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_099,Jeong,2020,-999,691,0.2,Correlation,0.13,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_100,Yu,2017,483,2840,0.55,Correlation,0.52,0.58,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_101,Koo,2020,-999,8565,0.23,Correlation,0.21,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_102,Lam,2020,8,211,0.56,Correlation,0.47,0.65,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_103,Lin,2020,12,1042,0.26,Correlation,0.2,0.31,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_104,Liu,2020,-999,661,0.39,Correlation,0.32,0.45,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_105,Masi,2020,-999,101,0.2,Correlation,0.01,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_106,McManus,2020,-999,98,0.4,Correlation,0.23,0.57,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_107,Opakunle,2020,229,1222,0.02,Correlation,-0.04,0.08,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_108,Padilla-Walker,2020,481,1155,0.32,Correlation,0.24,0.41,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_109,Restrepo,2020,252,564,0.19,Correlation,0.12,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_110,Sela,2020,-999,85,0.17,Correlation,-0.04,0.38,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_111,Seo,2020,1293,19,0.4,Correlation,0.01,0.79,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_112,Tural,2020,483,1150,0.19,Correlation,0.14,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_113,Ucar,2020,51,73,0.41,Correlation,0.21,0.6,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_114,Wang,2020,9,733,0.26,Correlation,0.19,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_115,Xu,2020,16222,2892,0.37,Correlation,0.34,0.4,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_116,Zhai,2020,-999,2758,0.25,Correlation,0.22,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_117,Zheng,2020,-999,288,0.32,Correlation,0.21,0.42,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_003,60496_003_118,Veisani,2021,303,362,0.12,Correlation,0.02,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_001,Brunborg,2019,201,640,0.28,Correlation,0.21,0.35,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_002,Frison,2020,701,1866,0.13,Correlation,0.09,0.17,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_003,Neira,2014,56,1819,0.09,Correlation,0.04,0.14,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_004,Hanprathet,2015,S81,872,0.17,Correlation,0.11,0.24,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_005,Li,2018,686,4237,0.38,Correlation,0.35,0.41,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_006,Frison,2016,153,910,0.14,Correlation,0.06,0.2,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_007,Morin-Major,2016,238,94,-0.1,Correlation,-0.3,0.1,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_008,Bányai,2017,e0169839,5876,0.25,Correlation,0.23,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_009,Barry,2017,1,113,0.24,Correlation,0.07,0.41,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_010,Oberst,2017,51,1468,0.16,Correlation,0.11,0.21,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_011,Fardouly,2018,1456,284,0.04,Correlation,-0.08,0.16,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_012,Kelly,2018,59,10904,0.21,Correlation,0.19,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_013,Li,2018,1994,303,0.15,Correlation,0.04,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_014,Nesi,2017,12,816,0.05,Correlation,-0.02,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_015,Wang,2018,162,365,0.18,Correlation,0.08,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_016,Houghton,2018,2453,1116,0.17,Correlation,0.12,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_017,Raudsepp,2019,-999,343,0.23,Correlation,0.13,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_018,Raudsepp,2019,197,208,0.34,Correlation,0.22,0.46,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_019,Kircaburun,2019,-999,470,0.23,Correlation,0.14,0.31,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_020,Thorisdottir,2020,-999,2067,0.18,Correlation,0.14,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_021,Vernon,2017,269,874,0.31,Correlation,0.25,0.37,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_022,Mundy,2020,-999,1043,0.12,Correlation,0.06,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_023,Thorisdottir,2019,535,10563,0.2,Correlation,0.18,0.22,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_024,Yurdagul,2019,-999,491,0.25,Correlation,0.17,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_025,Afe,2020,108,200,0.13,Correlation,-0.01,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_026,Choukas-Bradley,2020,164,226,0.06,Correlation,-0.07,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_027,Fardouly,2020,1304,528,0.04,Correlation,-0.05,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_028,Hawes,2020,66,763,0.15,Correlation,0.06,0.22,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_029,Hoare,2020,e2011381,9369,0.23,Correlation,0.21,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_030,Przepiorka,2020,559,426,0.35,Correlation,0.27,0.43,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_031,Puukko,2020,14,1272,0.07,Correlation,0.02,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_032,Rodgers,2020,399,681,0.19,Correlation,0.12,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_004,60496_004_033,Wang,2020,9,733,0.26,Correlation,0.19,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_001,Desai,2010,e1414,2086,0.14,Correlation,0.1,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_002,Li,2011,535,161,0.31,Correlation,0.17,0.45,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_003,van Rooij,2014,157,5970,0.17,Correlation,0.14,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_004,King,2016,1635,824,0.1,Correlation,0.03,0.16,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_005,Vadlin,2016,8,2010,0.14,Correlation,0.09,0.18,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_006,Yu,2016,705,2024,0.21,Correlation,0.17,0.25,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_007,Gonzalvez,2017,180,380,0.16,Correlation,0.07,0.26,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_008,Jeong,2019,725,366,0.44,Correlation,0.36,0.53,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_009,You,2017,56,163,0.17,Correlation,0.02,0.32,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_010,Brunborg,2014,27,1929,0.03,Correlation,-0.02,0.07,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_011,Myrseth,2018,-999,2060,0.17,Correlation,0.13,0.21,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_012,Houghton,2018,2453,1116,0.17,Correlation,0.12,0.23,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_013,Jeong,2020,-999,691,0.2,Correlation,0.13,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_014,Yu,2019,295,1092,0.38,Correlation,0.33,0.43,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_015,Fazeli,2020,100307,1512,0.23,Correlation,0.18,0.28,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_016,Fumero,2020,-999,946,0.14,Correlation,0.07,0.2,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_017,Hwang,2020,9951,83,0.15,Correlation,-0.06,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_018,Hygen,2020,890,702,0.13,Correlation,0.06,0.2,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_019,Phan,2020,3,2355,0.15,Correlation,0.11,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_020,Seo,2020,5,180,0.44,Correlation,0.32,0.56,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_021,Taechoyotin,2020,11,4778,0.18,Correlation,0.16,0.21,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_022,Yu,2020,460,1066,0.34,Correlation,0.28,0.39,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_023,Lin,2021,100332,320,0.26,Correlation,0.16,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_005,60496_005_024,Mikuska,2017,-999,9421,0.1,Correlation,0.08,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_001,Ha,2008,783,404,0.31,Correlation,0.23,0.4,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_002,Ikeda,2014,187,2698,0.09,Correlation,0.06,0.13,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_003,Wang,2014,342,5049,0.18,Correlation,0.15,0.21,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_004,Li,2017,207,1302,0.25,Correlation,0.2,0.3,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_005,Tamura,2017,-999,295,0.12,Correlation,0.01,0.24,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_006,Jun,2016,179,1877,0.27,Correlation,0.22,0.31,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_007,Wang,2018,129,655,0.26,Correlation,0.17,0.33,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_008,Chang,2019,25,2124,0.16,Correlation,0.12,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_009,Jamir,2019,30,885,0.2,Correlation,0.14,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_010,Kim,2019,-999,4512,0.33,Correlation,0.3,0.35,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_011,Li,2019,-999,637,0.31,Correlation,0.24,0.38,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_012,Liu,2019,128,11573,0.2,Correlation,0.18,0.22,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_013,Nishida,2019,523,295,0.12,Correlation,0.01,0.24,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_014,Oh,2019,e24,1111,0.31,Correlation,0.26,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_015,Jun,2019,294,1610,0.18,Correlation,0.13,0.22,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_016,Wang,2019,-999,772,0.4,Correlation,0.34,0.46,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_017,Xu,2019,162,316,0.34,Correlation,0.24,0.44,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_018,Yang,2019,822,1258,0.33,Correlation,0.28,0.38,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_019,Bai,2020,11,1796,0.4,Correlation,0.36,0.44,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_020,Chu,2020,e0232968,1840,0.34,Correlation,0.3,0.38,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_021,Park,2019,3584,1794,0.14,Correlation,0.1,0.19,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_022,Fu,2020,-999,720,0.43,Correlation,0.37,0.49,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_023,Kim,2020,13,2541,-0.04,Correlation,-0.08,0,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_024,Kim,2020,98,54603,0.11,Correlation,0.11,0.12,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_025,Ng,2020,-999,686,0.29,Correlation,0.22,0.36,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_026,Ren,2020,-999,3081,0.23,Correlation,0.2,0.27,-999,-999,-999,-999,-999,-999,-999,-999,
60496,60496_006,60496_006_027,Tymofiyeva,2020,-999,19,0.37,Correlation,-0.03,0.77,-999,-999,-999,-999,-999,-999,-999,-999,
